,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,thermoreg_reading_fahrenheit
2699,43.3,74.0,6.5,3.4000000000000004,c4,3.0,0.0,0,24.242158802179624
2700,57.0,87.0,6.2,9.5,c1,3.0,1.0,0,39.71489318200951
2701,41.3,101.0,-1.8,-4.1000000000000005,c1,4.0,1.0,1,21.991601710767192
2702,56.8,109.0,1.1,-0.1,,1.0,0.0,0,39.51839294512008
2703,59.7,64.0,-1.4,-3.8,c3,3.0,1.0,1,
2704,51.8,136.0,3.9,,c1,4.0,0.0,0,33.89778141879278
2705,48.7,73.0,1.7000000000000002,6.9,c2,1.0,1.0,1,30.41408246934222
2706,53.400000000000006,70.0,,,c1,4.0,1.0,1,35.60278917478706
2707,27.3,98.0,-0.5,1.0,c5,3.0,1.0,1,6.246334669093944
2708,52.6,133.0,3.8,,c3,5.0,0.0,0,34.72032396636915
2709,49.3,88.0,4.1000000000000005,-3.0,c1,5.0,1.0,1,30.979814019441736
2710,49.8,66.0,4.9,6.800000000000001,c1,4.0,0.0,1,31.54434698248708
2711,55.8,85.0,0.2,-8.8,c5,3.0,1.0,1,38.35879261608045
2712,49.6,88.0,2.0,0.3,c2,3.0,1.0,1,
2713,41.0,118.0,6.0,3.1,,3.0,0.0,0,21.738138290139577
2714,49.0,133.0,-4.800000000000001,-13.1,c5,4.0,1.0,1,30.7273759625716
2715,50.7,106.0,7.2,,c5,2.0,1.0,1,32.60799935672742
2716,51.1,119.0,-3.2,-3.8,c1,2.0,1.0,1,33.03440520422912
2717,51.5,97.0,-2.7,-7.9,c3,3.0,0.0,0,33.45727430556561
2718,58.5,91.0,1.0,0.6000000000000001,c5,2.0,0.0,1,41.35432140426698
2719,,45.0,6.2,7.7,c1,4.0,1.0,1,22.22568902269267
2720,51.6,111.0,5.2,,c3,2.0,1.0,0,33.581304105483646
2721,60.5,142.0,-1.7000000000000002,-16.5,c3,3.0,0.0,0,43.60936728756417
2722,36.3,63.0,2.1,0.0,c1,2.0,0.0,0,
2723,51.6,135.0,-0.7000000000000001,-5.5,c2,3.0,0.0,1,33.61682012702048
2724,45.5,82.0,4.0,7.6,c1,2.0,1.0,1,26.73159348224261
2725,47.2,98.0,5.5,1.6,c1,3.0,0.0,1,28.66360653974205
2726,42.900000000000006,82.0,-0.2,,c1,4.0,,1,23.8567324710702
2727,48.8,131.0,,2.1,c1,4.0,1.0,1,30.474043558696003
2728,64.9,139.0,4.4,-4.3,c2,2.0,0.0,0,48.57130052984214
2729,40.0,82.0,1.4,-0.3,c5,3.0,0.0,1,20.62012674940508
2730,40.8,87.0,-1.2000000000000002,-8.3,c5,2.0,0.0,0,21.47350997769055
2731,39.7,51.0,5.800000000000001,-2.4000000000000004,c4,4.0,0.0,0,20.282588868528457
2732,64.0,63.0,3.3000000000000003,-3.4000000000000004,c3,5.0,1.0,1,47.54676457965291
2733,46.5,80.0,-1.2000000000000002,-7.7,c1,4.0,0.0,0,27.83894265030841
2734,50.0,95.0,1.0,-1.6,c2,5.0,0.0,1,31.769248456870933
2735,46.900000000000006,109.0,-6.5,-8.9,,3.0,0.0,0,28.374953530043843
2736,42.6,83.0,-0.7000000000000001,-1.1,c5,,1.0,1,23.500194094372176
2737,48.3,85.0,-0.8,-9.0,c2,,0.0,0,29.88364418047008
2738,69.8,54.0,5.0,1.7000000000000002,c3,1.0,1.0,0,54.12419245162904
2739,61.3,133.0,5.800000000000001,1.4,c5,3.0,,0,44.52863828876829
2740,43.3,95.0,1.2000000000000002,0.3,c3,,0.0,0,24.32355963986955
2741,55.3,131.0,-1.6,-2.0,c3,4.0,0.0,1,37.82816692755517
2742,43.5,90.0,3.9,,c5,4.0,1.0,1,24.51629504600261
2743,35.9,107.0,-0.7000000000000001,-6.4,c3,,0.0,0,
2744,58.3,99.0,0.4,-1.2000000000000002,c1,4.0,1.0,1,
2745,59.400000000000006,115.0,5.6000000000000005,1.2000000000000002,c5,3.0,1.0,1,42.44083561979196
2746,58.5,121.0,-0.2,,c4,1.0,1.0,0,
2747,46.400000000000006,112.0,1.1,-0.2,c1,1.0,0.0,0,27.771212757023847
2748,,109.0,5.7,3.8,c5,1.0,0.0,1,30.499018393982123
2749,56.2,123.0,2.2,-5.1000000000000005,c1,2.0,0.0,1,38.74788998292311
2750,53.3,113.0,-0.9,-4.9,c5,5.0,0.0,1,35.52346433613297
2751,47.0,,2.4000000000000004,1.6,c4,4.0,0.0,1,
2752,37.2,202.67628698547625,3.9,1.5,c1,3.0,0.0,1,17.42835361893652
2753,51.1,57.0,-0.4,-2.3000000000000003,c4,1.0,1.0,1,33.024876747278114
2754,58.8,98.0,5.9,-3.9,c1,4.0,1.0,1,41.71108675312502
2755,40.6,127.0,-1.0,-6.0,c5,4.0,0.0,1,21.221705398692585
2756,55.3,91.0,-3.6,-6.0,c3,2.0,0.0,1,
2757,52.8,103.0,-1.0,2.6,c2,2.0,,1,34.983875256203234
2758,56.2,148.0,-0.6000000000000001,-10.1,c5,4.0,1.0,1,
2759,57.1,109.0,3.0,-3.4000000000000004,c1,1.0,1.0,1,
2760,44.6,69.0,5.0,-5.300000000000001,c2,3.0,1.0,0,25.749812822671824
2761,37.2,111.0,,-2.6,c3,5.0,1.0,1,
2762,45.900000000000006,85.0,4.5,7.4,c1,1.0,1.0,1,27.198324268854087
2763,57.3,106.0,-0.2,-0.2,c1,2.0,1.0,1,40.002145857743066
2764,45.8,40.0,5.5,5.7,c3,3.0,1.0,0,27.12196486826626
2765,44.6,88.0,3.4000000000000004,-3.0,c1,1.0,1.0,0,25.753610085281224
2766,35.6,94.0,-1.3,-1.2000000000000002,c2,4.0,0.0,1,15.607846922678256
2767,64.2,112.0,5.5,-0.0,c3,,1.0,0,
2768,56.8,259.05290661197404,5.2,3.2,c2,,1.0,1,39.43142277282779
2769,56.3,98.0,0.1,0.6000000000000001,,3.0,1.0,1,38.92906383147288
2770,57.900000000000006,97.0,-5.6000000000000005,-7.800000000000001,c1,4.0,0.0,1,40.70952848101526
2771,,278.88732897097225,5.300000000000001,6.5,c1,2.0,0.0,1,37.190375253890615
2772,48.2,83.0,3.5,0.8,,1.0,0.0,0,29.80104030338424
2773,48.8,143.0,-2.7,-2.8000000000000003,c1,2.0,,1,30.526123062900187
2774,46.7,103.0,4.0,9.9,c5,1.0,1.0,0,28.15192071867088
2775,71.2,89.0,0.3,,c1,2.0,1.0,0,55.71266678973499
2776,54.6,110.0,-0.6000000000000001,-5.300000000000001,,3.0,0.0,1,37.00320828169498
2777,46.400000000000006,93.0,4.9,0.7000000000000001,c4,5.0,0.0,1,27.82579602783709
2778,53.900000000000006,139.0,,4.2,c1,5.0,1.0,0,36.18947096749652
2779,42.1,83.0,3.1,5.5,c2,4.0,0.0,1,
2780,62.2,116.0,-1.9,-3.5,c1,4.0,0.0,1,
2781,44.900000000000006,142.0,4.800000000000001,-3.9,c5,3.0,1.0,1,26.050378137735738
2782,54.2,78.0,4.1000000000000005,-2.1,,5.0,0.0,1,36.50976889360219
2783,58.7,136.0,1.1,0.1,c1,4.0,0.0,0,41.59379866768821
2784,53.2,107.0,-2.7,-1.5,c3,4.0,0.0,1,
2785,50.900000000000006,88.0,1.2000000000000002,3.7,c2,2.0,0.0,1,32.85022992637674
2786,50.2,83.0,4.0,-6.7,c4,4.0,1.0,0,32.097218763704134
2787,49.7,136.0,-4.800000000000001,-2.1,c4,,1.0,1,31.49203012801604
2788,45.5,105.0,4.7,8.5,c3,3.0,0.0,0,26.80971359965248
2789,46.6,111.0,0.1,-11.7,c1,2.0,0.0,0,27.95464913207266
2790,62.0,144.0,-0.9,-2.4000000000000004,c3,2.0,0.0,0,45.316313362858416
2791,49.3,108.0,-1.6,0.2,c1,,0.0,1,
2792,43.900000000000006,61.0,1.6,-6.2,c1,5.0,1.0,0,
2793,46.0,51.0,-2.4000000000000004,-5.800000000000001,c1,3.0,0.0,0,27.353321628246423
2794,59.0,157.0,-1.5,-0.6000000000000001,c2,1.0,0.0,0,41.90333612627501
2795,55.6,115.0,-1.9,-5.5,c2,1.0,0.0,1,38.080459698480304
2796,54.6,110.0,0.4,-2.8000000000000003,c3,4.0,0.0,1,37.04296260409031
2797,48.1,146.0,-4.0,-4.2,c2,2.0,0.0,1,29.68230920981188
2798,54.7,79.0,,-8.0,c1,4.0,0.0,1,
2799,45.0,24.0,-4.0,-9.7,c1,1.0,1.0,0,26.207949875444168
2800,48.1,48.0,-1.2000000000000002,-0.7000000000000001,c2,1.0,1.0,0,29.663473717888028
2801,57.900000000000006,99.0,5.300000000000001,7.0,c3,2.0,0.0,0,40.72824038652571
2802,57.2,115.0,6.1000000000000005,,c1,2.0,0.0,0,39.86849911027158
2803,42.3,125.0,6.300000000000001,9.7,c3,5.0,1.0,0,23.16281138644277
2804,43.3,112.0,0.5,0.6000000000000001,c4,2.0,0.0,0,24.300261923822816
2805,51.0,33.0,5.300000000000001,10.9,c1,4.0,0.0,1,32.97831937532069
2806,64.0,199.0,4.5,2.6,c4,5.0,1.0,0,
2807,,63.0,-0.9,-1.3,c5,4.0,1.0,1,14.759913519779053
2808,52.400000000000006,137.0,-6.5,-5.6000000000000005,c5,5.0,0.0,1,34.504996456134535
2809,39.1,97.0,3.3000000000000003,-1.4,c1,2.0,0.0,1,
2810,45.1,92.0,1.9,-3.3000000000000003,c1,4.0,0.0,1,26.29102105827009
2811,47.2,89.0,4.6000000000000005,-1.4,c3,3.0,0.0,0,28.720144237421827
2812,46.8,65.0,7.5,2.6,c2,5.0,0.0,1,28.21542490906798
2813,45.900000000000006,58.0,4.3,11.0,c1,4.0,,1,27.195836543067124
2814,50.2,96.0,4.5,10.1,c2,4.0,0.0,0,32.06486354338733
2815,45.900000000000006,56.0,0.5,-2.6,c2,2.0,0.0,0,27.1826999003248
2816,38.5,125.0,0.1,-3.3000000000000003,c1,4.0,1.0,1,18.837883536312624
2817,56.400000000000006,114.0,4.9,-6.4,c1,5.0,1.0,1,39.01882651270499
2818,56.2,167.0,1.4,-4.6000000000000005,c3,2.0,0.0,0,38.77584950433992
2819,,100.0,-2.6,-7.300000000000001,c2,1.0,1.0,1,39.58856879020402
2820,37.8,64.0,-1.8,-5.1000000000000005,c1,2.0,0.0,0,18.133389533623262
2821,52.6,,,-4.800000000000001,,5.0,1.0,1,34.69026337325736
2822,55.6,103.0,-0.0,-0.7000000000000001,c3,3.0,1.0,1,38.08380970226232
2823,41.900000000000006,113.0,6.2,7.1000000000000005,c2,2.0,0.0,0,
2824,,139.0,1.9,-3.1,c1,5.0,1.0,1,
2825,49.2,128.0,4.9,8.8,c3,1.0,0.0,0,30.953600192206707
2826,64.9,162.0,-0.4,-0.5,c3,4.0,0.0,0,48.57935592711438
2827,65.60000000000001,148.0,3.6,5.300000000000001,c4,4.0,,0,49.32046433311316
2828,36.8,63.0,3.5,-0.4,c1,3.0,0.0,1,17.020792460028193
2829,70.10000000000001,,4.2,4.4,c3,2.0,1.0,0,54.4453430515519
2830,42.8,107.0,,-3.4000000000000004,c1,3.0,1.0,1,
2831,58.0,97.0,1.6,6.0,c5,2.0,0.0,1,40.82605964894683
2832,57.900000000000006,100.0,5.9,6.300000000000001,c1,1.0,1.0,0,
2833,,84.0,3.4000000000000004,5.0,c2,3.0,0.0,1,23.03878795842374
2834,54.1,137.0,-1.4,-5.1000000000000005,c3,2.0,,0,36.43941014455189
2835,49.3,102.0,3.5,6.5,c3,5.0,0.0,0,31.032196301605424
2836,54.6,108.0,3.0,-4.4,c3,3.0,0.0,0,36.98897004169152
2837,52.0,99.0,-2.5,-6.2,c2,1.0,0.0,1,34.07605072142563
2838,59.7,107.0,3.0,2.2,c4,3.0,0.0,0,42.76705536833222
2839,50.8,70.0,2.0,-4.800000000000001,c2,2.0,,0,32.67859588831456
2840,48.8,120.0,0.0,-5.5,c2,2.0,1.0,0,30.4891333751632
2841,,88.0,4.800000000000001,-1.3,c4,2.0,0.0,1,41.864578097514624
2842,54.8,110.0,-2.2,-1.9,,2.0,0.0,1,37.22356368372743
2843,,99.0,7.2,4.0,c3,3.0,1.0,0,
2844,,112.0,3.3000000000000003,5.4,c1,,0.0,0,26.01871994967263
2845,41.8,77.0,3.6,9.5,c1,1.0,1.0,0,22.592634967413733
2846,45.6,66.0,3.1,2.3000000000000003,c2,4.0,0.0,1,
2847,45.2,119.0,3.7,-0.6000000000000001,c1,2.0,0.0,1,26.4126075288747
2848,56.5,245.4102408479389,0.2,0.1,c1,2.0,0.0,1,39.07579341787623
2849,58.0,118.0,3.6,-2.3000000000000003,c2,3.0,0.0,1,40.78385645264647
2850,48.900000000000006,133.0,0.1,-1.8,c3,4.0,1.0,0,30.603827394208395
2851,61.6,100.0,,13.6,c1,3.0,0.0,0,44.87827116941917
2852,61.1,116.0,-1.9,-4.1000000000000005,c2,1.0,1.0,1,44.316224543886165
2853,52.1,92.0,-2.8000000000000003,-2.8000000000000003,c1,3.0,0.0,1,34.19059024760485
2854,43.6,93.0,4.5,1.7000000000000002,c1,4.0,1.0,1,
2855,62.8,298.71158537273726,6.7,2.5,c1,1.0,1.0,0,46.17838984491986
2856,49.7,124.0,1.9,2.1,c3,1.0,0.0,0,31.450843840744326
2857,51.2,85.0,3.3000000000000003,,c2,4.0,1.0,1,33.135486767878774
2858,47.400000000000006,130.0,-0.4,,c5,3.0,1.0,1,28.94355476954088
2859,43.0,132.0,3.8,-4.0,,2.0,1.0,0,23.991887063325223
2860,38.400000000000006,88.0,2.0,6.6000000000000005,c5,,0.0,1,18.782245127162373
2861,55.2,88.0,5.7,7.6,c1,1.0,1.0,1,37.69581491201559
2862,43.900000000000006,89.0,0.2,-4.7,c2,3.0,1.0,0,24.949390514930418
2863,74.60000000000001,138.0,-2.6,-11.8,c2,4.0,1.0,0,59.535781060971416
2864,41.5,134.0,4.800000000000001,4.6000000000000005,c2,2.0,1.0,0,
2865,40.1,81.0,1.9,-0.1,c4,3.0,0.0,0,20.68355772516767
2866,54.2,145.0,-4.3,4.1000000000000005,c2,2.0,1.0,0,36.59124844052097
2867,62.400000000000006,124.0,2.9000000000000004,6.9,c1,,0.0,0,
2868,50.7,103.0,-2.0,-0.7000000000000001,c3,3.0,1.0,0,32.581306912489
2869,54.7,99.0,3.8,-0.5,c1,2.0,0.0,1,37.15018178168547
2870,35.4,68.0,-0.4,-3.1,c1,3.0,0.0,1,15.408073242871613
2871,44.7,115.0,4.3,3.4000000000000004,c2,3.0,1.0,1,25.9023960887741
2872,41.6,66.0,5.1000000000000005,4.3,c1,5.0,0.0,1,22.337458437761896
2873,,101.0,-2.6,-6.9,,4.0,0.0,0,14.944587350469073
2874,51.1,141.0,4.0,-3.9,c2,4.0,0.0,1,
2875,32.2,54.0,-1.2000000000000002,5.5,c4,5.0,0.0,0,11.814551405506098
2876,39.6,115.0,-3.2,-4.3,c2,2.0,1.0,1,20.10023630521296
2877,45.900000000000006,121.0,,-2.1,c2,3.0,0.0,1,27.16525585387924
2878,43.5,113.0,-3.2,-8.0,c2,5.0,0.0,0,24.518427476440312
2879,53.3,89.0,-1.6,2.7,c3,5.0,0.0,1,
2880,52.6,101.0,0.4,3.1,c1,2.0,0.0,1,34.75022172712232
2881,57.3,109.0,2.9000000000000004,1.2000000000000002,c1,3.0,0.0,1,40.04418871341911
2882,56.2,167.0,4.5,3.3000000000000003,c1,2.0,0.0,0,38.771453594414105
2883,59.3,116.0,4.0,3.1,c2,4.0,0.0,0,42.267315104252425
2884,50.1,95.0,3.9,2.3000000000000003,c4,3.0,1.0,1,31.982734399918517
2885,52.6,,3.8,4.0,c3,3.0,1.0,0,34.73120210735003
2886,54.3,81.0,2.2,1.9,c2,5.0,0.0,1,36.60362331727272
2887,51.3,84.0,6.0,2.9000000000000004,c1,1.0,0.0,1,33.27491027651923
2888,47.0,315.77071641700263,2.7,-4.2,c2,5.0,1.0,1,28.42525121074633
2889,47.5,58.0,5.800000000000001,3.3000000000000003,c3,3.0,1.0,0,29.00801719094207
2890,43.6,71.0,5.300000000000001,6.2,c2,1.0,0.0,0,
2891,53.5,,1.8,2.8000000000000003,c4,,0.0,1,35.79455146918847
2892,49.400000000000006,137.0,5.1000000000000005,8.4,c2,5.0,1.0,0,
2893,,94.0,4.2,8.0,c1,5.0,0.0,1,26.03143624426912
2894,44.900000000000006,100.0,2.9000000000000004,3.9,c4,4.0,0.0,0,
2895,40.5,55.0,1.3,0.3,c2,2.0,0.0,0,21.106411449954905
2896,58.0,145.0,5.300000000000001,4.5,c2,2.0,0.0,0,
2897,50.8,142.0,5.2,0.5,c5,2.0,1.0,1,32.70755902578609
2898,43.3,91.0,0.8,2.4000000000000004,c4,2.0,,1,24.234799823840568
2899,56.6,,3.8,7.4,c5,5.0,,1,
2900,,108.0,-2.2,0.8,c3,3.0,0.0,0,
2901,38.900000000000006,101.0,3.9,4.2,c2,2.0,0.0,1,19.341494356889907
2902,58.3,138.0,-2.6,-4.9,c2,4.0,1.0,1,41.19100060297219
2903,45.900000000000006,111.0,-4.9,-7.4,c2,3.0,0.0,1,27.166127093904983
2904,46.900000000000006,121.0,-2.1,-4.1000000000000005,c1,2.0,1.0,1,28.31990818812089
2905,50.5,82.0,4.5,-0.8,c4,5.0,0.0,1,32.3706201831426
2906,59.3,140.0,6.9,5.6000000000000005,c1,3.0,0.0,0,42.28330300511104
2907,50.3,88.0,-1.7000000000000002,-14.9,c4,,1.0,0,32.18033561779681
2908,40.6,17.0,-0.5,-4.3,c1,1.0,0.0,0,
2909,54.5,95.0,4.6000000000000005,2.7,c1,3.0,1.0,1,36.89489303700962
2910,46.3,79.0,0.6000000000000001,9.6,c1,3.0,0.0,0,27.635092481644485
2911,65.3,132.0,-3.8,-4.9,c2,4.0,,0,48.9913157437652
2912,50.2,123.0,5.2,,c1,1.0,1.0,0,31.989922502018988
2913,32.300000000000004,75.0,-0.3,-5.4,c1,2.0,0.0,0,
2914,53.0,159.0,1.4,6.9,c3,1.0,0.0,0,35.21628474940107
2915,65.7,112.0,-3.3000000000000003,-8.0,,5.0,0.0,1,
2916,62.8,68.0,3.3000000000000003,9.9,c1,3.0,1.0,0,
2917,64.8,133.0,3.8,-1.5,c1,1.0,0.0,0,48.47858859880908
2918,,72.0,-0.6000000000000001,1.9,c1,4.0,1.0,1,22.82215833156683
2919,57.5,,5.0,2.5,c4,5.0,1.0,1,40.20937156379101
2920,,83.0,6.800000000000001,2.0,c4,4.0,0.0,1,25.502049142369597
2921,,82.0,4.800000000000001,6.800000000000001,c2,5.0,0.0,1,34.01860459475232
2922,40.0,65.0,-0.0,4.0,c1,,0.0,1,20.54342814134241
2923,45.0,133.0,1.9,-0.7000000000000001,c1,5.0,,1,26.199898116055557
2924,44.7,95.0,4.1000000000000005,1.9,c3,,1.0,0,25.913779723727465
2925,57.400000000000006,105.0,0.6000000000000001,-2.8000000000000003,c1,2.0,1.0,1,40.08699752128355
2926,,154.0,-0.8,-1.4,c3,1.0,1.0,0,39.206472095026896
2927,52.400000000000006,96.0,0.5,-5.9,c1,5.0,0.0,1,
2928,39.3,49.0,3.5,-10.0,c3,5.0,0.0,0,19.84620723750153
2929,47.7,60.0,-2.1,-11.4,c2,2.0,0.0,0,29.19524509445252
2930,,88.0,1.3,-1.4,c1,3.0,1.0,0,25.284951653515463
2931,57.1,68.0,3.5,,c1,2.0,0.0,1,39.82708181025042
2932,59.6,85.0,-0.3,-2.4000000000000004,c3,5.0,1.0,0,42.60366367535466
2933,58.6,104.0,-1.1,-4.7,c3,1.0,0.0,0,41.50747027427795
2934,44.1,121.0,-0.5,-5.0,,4.0,0.0,1,25.20302522524681
2935,28.200000000000003,98.0,-2.6,-6.6000000000000005,c1,3.0,1.0,0,7.344201899394687
2936,36.0,94.0,5.0,6.9,c3,2.0,0.0,1,16.09734291682951
2937,61.5,119.0,2.6,1.6,c1,5.0,1.0,0,44.79464280273987
2938,46.900000000000006,,5.5,9.9,c3,3.0,1.0,0,
2939,44.2,101.0,-0.2,-1.4,c3,3.0,0.0,0,25.243478435613987
2940,63.3,171.0,1.1,-8.700000000000001,c1,1.0,0.0,0,46.78394264092611
2941,60.3,121.0,-1.2000000000000002,-7.1000000000000005,c4,3.0,0.0,0,43.38643950939494
2942,-28.91867350217315,88.0,3.6,2.0,c4,2.0,1.0,1,32.22003849727808
2943,47.8,92.0,-1.5,-1.9,c5,3.0,1.0,1,29.35937218042423
2944,49.1,91.0,-0.8,-4.800000000000001,c1,3.0,1.0,0,
2945,52.0,118.0,5.9,0.2,c4,2.0,1.0,0,34.0444651854872
2946,63.0,101.0,-0.3,-4.5,,5.0,1.0,1,46.40042553187647
2947,53.5,117.0,5.1000000000000005,2.3000000000000003,c2,2.0,0.0,0,35.80220681813504
2948,56.0,,0.7000000000000001,-1.2000000000000002,c2,4.0,0.0,1,38.53426129735227
2949,138.81867350217317,125.0,-1.9,-7.9,c1,5.0,0.0,1,42.52343098163154
2950,40.8,55.0,2.9000000000000004,2.0,c1,4.0,0.0,0,21.47291599078023
2951,56.2,107.0,0.3,-0.3,c4,4.0,0.0,1,38.793757032266384
2952,47.8,82.0,2.2,-0.2,c1,1.0,0.0,1,
2953,30.0,64.0,0.7000000000000001,-4.0,c2,3.0,1.0,0,9.355143238045104
2954,33.1,239.87476301537305,3.1,3.9,c4,4.0,0.0,1,12.846474122127692
2955,42.0,120.0,5.2,8.5,,4.0,0.0,0,
2956,54.400000000000006,113.0,0.4,-3.1,c5,3.0,0.0,1,36.78100905733323
2957,51.1,58.0,3.2,-1.5,c5,5.0,1.0,1,33.024196088062666
2958,51.6,67.0,2.4000000000000004,2.4000000000000004,c1,3.0,0.0,1,33.65930036458098
2959,65.8,159.0,1.9,,c2,4.0,0.0,0,49.55849134418023
2960,40.0,78.0,-2.8000000000000003,-9.4,c1,5.0,1.0,0,20.578193466261688
2961,49.900000000000006,90.0,6.5,1.3,c5,4.0,0.0,1,
2962,52.6,135.0,4.0,3.2,c1,1.0,0.0,0,34.73991970532434
2963,44.3,86.0,4.0,-1.9,c2,4.0,0.0,0,25.37354195115498
2964,50.400000000000006,69.0,-4.1000000000000005,-5.300000000000001,c3,4.0,1.0,0,32.25494070574647
2965,37.4,48.0,-3.7,-13.3,c3,4.0,0.0,0,17.600455993240896
2966,61.400000000000006,136.0,4.6000000000000005,5.0,c3,2.0,0.0,0,44.68915595547525
2967,44.7,146.0,-3.5,1.4,c1,2.0,1.0,1,25.86546902722609
2968,66.4,150.0,3.3000000000000003,-2.6,c3,4.0,1.0,0,50.28260148300653
2969,49.900000000000006,90.0,0.8,1.0,c3,4.0,1.0,0,
2970,58.400000000000006,108.0,-1.8,-4.0,c2,5.0,0.0,1,
2971,49.7,101.0,-0.4,,c3,2.0,1.0,0,31.52027417907961
2972,49.900000000000006,46.0,-2.7,-5.0,c1,2.0,1.0,0,31.723305509655237
2973,45.5,93.0,2.2,-1.0,c1,4.0,1.0,1,26.74373600100193
2974,51.1,118.0,2.8000000000000003,-2.7,c1,5.0,1.0,1,33.0721153642965
2975,52.7,,4.7,-2.1,c1,2.0,0.0,0,34.86198824972643
2976,43.900000000000006,119.0,5.1000000000000005,7.5,c1,2.0,0.0,0,24.941673419763383
2977,49.2,151.0,,-11.5,c1,5.0,0.0,1,30.874600257261044
2978,45.3,137.0,0.4,-1.3,c2,2.0,0.0,0,26.50911020548597
2979,68.60000000000001,169.0,-0.3,-2.1,c3,3.0,0.0,0,52.69697662653355
2980,49.400000000000006,,6.300000000000001,3.7,c2,5.0,1.0,1,31.19242307079543
2981,62.5,131.0,-0.9,0.5,c4,4.0,0.0,0,45.90708936526903
2982,48.6,53.0,3.8,0.2,c2,2.0,1.0,1,30.239399022730804
2983,52.2,107.0,4.1000000000000005,4.800000000000001,c2,5.0,0.0,1,34.33358877381417
2984,39.6,98.0,,9.6,c1,4.0,1.0,1,20.107723355192576
2985,46.6,87.0,,2.4000000000000004,c3,5.0,0.0,1,
2986,,62.0,,-4.5,c3,3.0,0.0,0,33.89481203710322
2987,62.900000000000006,164.0,6.1000000000000005,3.2,,4.0,0.0,0,46.2740344786388
2988,51.900000000000006,114.0,4.3,1.2000000000000002,c1,2.0,1.0,1,33.99784499908644
2989,61.2,331.3234690156885,-1.4,,c1,3.0,0.0,0,44.453483250736994
2990,,129.0,4.4,,c2,4.0,1.0,0,37.76656199182628
2991,,159.0,0.3,0.1,c1,,0.0,0,
2992,49.7,131.0,3.8,-0.0,c3,3.0,0.0,0,31.4686200442545
2993,69.3,,1.9,3.4000000000000004,c1,3.0,1.0,0,53.51200439586624
2994,46.3,80.0,2.1,-2.0,c4,1.0,0.0,0,27.63143417377289
2995,44.0,79.0,4.0,5.6000000000000005,c1,5.0,0.0,1,25.10184349222098
2996,40.5,58.0,4.4,-4.2,c2,4.0,1.0,0,21.109524352798697
2997,68.8,179.0,4.7,2.6,,3.0,0.0,0,52.97922204402264
2998,56.7,113.0,5.1000000000000005,-1.3,c1,4.0,1.0,1,
2999,47.5,108.0,7.0,2.4000000000000004,c4,5.0,0.0,1,28.992913399577223
3000,60.2,81.0,2.5,12.1,c1,3.0,1.0,0,43.241204271861456
3001,,132.0,-0.4,-6.0,c2,4.0,,1,38.18922966606004
3002,65.9,116.0,-0.7000000000000001,-3.8,c4,1.0,0.0,0,49.69514724238032
3003,37.8,114.0,5.1000000000000005,-2.0,c1,5.0,1.0,1,18.0695045053408
3004,48.0,78.0,-1.3,-4.0,c1,2.0,1.0,1,29.611759025171708
3005,46.5,130.0,-1.0,-3.1,c1,4.0,1.0,1,
3006,34.4,99.0,-2.5,-6.9,c1,3.0,1.0,0,14.236855912322586
3007,58.6,102.0,2.8000000000000003,7.6,c2,3.0,1.0,0,41.542944843017246
3008,48.0,135.0,3.6,6.4,c3,3.0,0.0,0,29.56643099776977
3009,56.1,141.0,-0.3,-5.800000000000001,c1,3.0,0.0,1,38.65668084487906
3010,69.0,145.0,0.4,,c2,5.0,0.0,0,53.237947408966505
3011,47.3,69.0,1.7000000000000002,-2.1,c3,2.0,0.0,0,28.820806773551524
3012,46.8,116.0,4.1000000000000005,-3.2,c4,2.0,0.0,0,28.209623156085605
3013,51.1,104.0,-2.6,,c5,5.0,0.0,1,33.067977527515964
3014,58.1,115.0,4.9,-2.7,c4,2.0,0.0,1,40.885226176850686
3015,45.6,95.0,-2.2,0.5,c1,1.0,0.0,0,26.899582772208653
3016,-34.218673502173154,307.3278871747609,6.5,0.3,c1,2.0,0.0,1,26.321345625810824
3017,58.6,91.0,0.2,4.0,c3,2.0,0.0,0,41.5147034321723
3018,53.2,65.0,-2.3000000000000003,-3.1,c1,5.0,0.0,1,35.40775391454232
3019,33.800000000000004,26.0,0.7000000000000001,,c1,4.0,1.0,0,13.597445632956614
3020,40.400000000000006,92.0,1.6,-2.3000000000000003,c4,1.0,0.0,0,20.97147380477803
3021,62.2,55.0,-1.1,4.9,c2,3.0,1.0,1,
3022,53.400000000000006,125.0,-0.5,-2.0,c2,3.0,1.0,1,35.61735454770931
3023,44.1,104.0,6.1000000000000005,1.6,c2,4.0,1.0,1,
3024,48.8,90.0,-2.2,0.0,c1,3.0,,1,
3025,50.3,128.0,5.300000000000001,5.6000000000000005,c1,2.0,0.0,0,
3026,56.0,,-2.9000000000000004,-8.3,c5,5.0,0.0,1,
3027,39.3,93.0,0.8,-0.9,c1,2.0,0.0,1,19.77562944627089
3028,43.400000000000006,,-1.2000000000000002,-10.3,c2,5.0,0.0,0,24.43145775196588
3029,,44.0,-3.5,-4.800000000000001,c1,2.0,0.0,0,
3030,49.400000000000006,93.0,-1.7000000000000002,-1.8,c1,3.0,0.0,1,31.101488775540947
3031,54.7,,3.7,3.5,c1,1.0,0.0,0,37.14673264373039
